DATE	TOTAL_CASES	NEW_CASES	NEW_CASES_SMOOTHED	TOTAL_DEATHS	NEW_DEATHS	NEW_DEATHS_SMOOTHED	TOTAL_CASES_PER_MILLION	NEW_CASES_PER_MILLION	NEW_CASES_SMOOTHED_PER_MILLION	TOTAL_DEATHS_PER_MILLION	NEW_DEATHS_PER_MILLION	NEW_DEATHS_PER_MILLION	REPRODUCTION_RATE	ICU_PATIENTS	ICU_PATIENTS_PER_MILLION	HOSP_PATIENTS	HOSP_PATIENTS_PER_MILLION	WEEKLY_ICU_ADMISSIONS	WEEKLY_ICU_ADMISSIONS_PER_MILLION	WEEKLY_HOSP_ADMISSIONS	WEEKLY_HOSP_ADMISSIONS_PER_MILLION	TOTAL_TESTS	NEW_TESTS	NEW_TESTS_SMOOTHED	TOTAL_TESTS_PER_THOUSAND	NEW_TESTS_SMOOTHED_PER_THOUSAND	TESTS_PER_CASE	POSITIVE_RATE	TESTS_UNITS	STRINGENCY_INDEX
"2020-03-29"	657.0	71.0	64.429000000000002	5.0	2.0	0.71399999999999997	160.03800000000001	17.295000000000002	15.694000000000001	1.218	0.48699999999999999	0.48699999999999999	1.45	NULL		NULL		NULL		NULL		5900.0	685.0	NULL	1.4370000000000001	0.122	7.7610000000000001	0.129	"people tested"	96.299999999999997
"2020-03-30"	713.0	56.0	68.286000000000001	6.0	1.0	0.85699999999999998	173.679	13.641	16.634	1.462	0.24399999999999999	0.24399999999999999	1.3899999999999999	NULL		NULL		NULL		NULL		6404.0	504.0	NULL	1.5600000000000001	0.126	7.5860000000000003	0.13200000000000001	"people tested"	96.299999999999997
"2020-03-31"	790.0	77.0	69.143000000000001	6.0	0.0	0.85699999999999998	192.43600000000001	18.756	16.841999999999999	1.462	0.0	0.0	1.3300000000000001	NULL		NULL		NULL		NULL		7015.0	611.0	NULL	1.7090000000000001	0.13400000000000001	7.9690000000000003	0.125	"people tested"	96.299999999999997
"2020-04-01"	867.0	77.0	69.286000000000001	6.0	0.0	0.71399999999999997	211.19200000000001	18.756	16.876999999999999	1.462	0.0	0.0	1.26	NULL		NULL		NULL		NULL		7680.0	665.0	NULL	1.871	0.14099999999999999	8.3710000000000004	0.11899999999999999	"people tested"	96.299999999999997
"2020-04-02"	963.0	96.0	77.856999999999999	6.0	0.0	0.71399999999999997	234.577	23.385000000000002	18.965	1.462	0.0	0.0	1.1499999999999999	NULL		NULL		NULL		NULL		8352.0	672.0	NULL	2.0339999999999998	0.14399999999999999	7.6040000000000001	0.13200000000000001	"people tested"	96.299999999999997
"2020-04-03"	1011.0	48.0	73.713999999999999	7.0	1.0	0.71399999999999997	246.26900000000001	11.692	17.956	1.7050000000000001	0.24399999999999999	0.24399999999999999	1.0900000000000001	NULL		NULL		NULL		NULL		9250.0	898.0	NULL	2.2530000000000001	0.156	8.6690000000000005	0.115	"people tested"	96.299999999999997
"2020-04-04"	1079.0	68.0	70.429000000000002	8.0	1.0	0.71399999999999997	262.83300000000003	16.564	17.155999999999999	1.9490000000000001	0.24399999999999999	0.24399999999999999	1.02	NULL		NULL		NULL		NULL		9833.0	583.0	NULL	2.395	0.161	9.3710000000000004	0.107	"people tested"	96.299999999999997
"2020-04-05"	1126.0	47.0	67.0	12.0	4.0	1.0	274.28199999999998	11.449	16.32	2.923	0.97399999999999998	0.97399999999999998	0.98999999999999999	NULL		NULL		NULL		NULL		10847.0	1014.0	NULL	2.6419999999999999	0.17199999999999999	10.552	0.095000000000000001	"people tested"	96.299999999999997
"2020-04-06"	1182.0	56.0	67.0	15.0	3.0	1.286	287.923	13.641	16.32	3.6539999999999999	0.73099999999999998	0.73099999999999998	0.96999999999999997	NULL		NULL		NULL		NULL		11464.0	617.0	NULL	2.7930000000000001	0.17599999999999999	10.791	0.092999999999999999	"people tested"	96.299999999999997
"2020-04-07"	1222.0	40.0	61.713999999999999	16.0	1.0	1.429	297.666	9.7439999999999998	15.032999999999999	3.8969999999999998	0.24399999999999999	0.24399999999999999	1.0	NULL		NULL		NULL		NULL		12322.0	858.0	NULL	3.0019999999999998	0.185	12.282	0.081000000000000003	"people tested"	96.299999999999997
"2020-04-08"	1282.0	60.0	59.286000000000001	18.0	2.0	1.714	312.28199999999998	14.615	14.441000000000001	4.3849999999999998	0.48699999999999999	0.48699999999999999	1.01	NULL		NULL		NULL		NULL		13125.0	803.0	NULL	3.1970000000000001	0.19	13.122999999999999	0.075999999999999998	"people tested"	96.299999999999997
"2020-04-09"	1343.0	61.0	54.286000000000001	19.0	1.0	1.857	327.14100000000002	14.859	13.223000000000001	4.6280000000000001	0.24399999999999999	0.24399999999999999	1.02	NULL		NULL		NULL		NULL		13680.0	555.0	NULL	3.3319999999999999	0.185	14.018000000000001	0.070999999999999994	"people tested"	96.299999999999997
"2020-04-10"	1407.0	64.0	56.570999999999998	20.0	1.0	1.857	342.73000000000002	15.59	13.779999999999999	4.8719999999999999	0.24399999999999999	0.24399999999999999	1.01	NULL		NULL		NULL		NULL		14612.0	932.0	NULL	3.5590000000000002	0.187	13.539999999999999	0.073999999999999996	"people tested"	96.299999999999997
"2020-04-11"	1495.0	88.0	59.429000000000002	21.0	1.0	1.857	364.166	21.436	14.476000000000001	5.1150000000000002	0.24399999999999999	0.24399999999999999	0.93999999999999995	NULL		NULL		NULL		NULL		15691.0	1079.0	NULL	3.8220000000000001	0.20399999999999999	14.084	0.070999999999999994	"people tested"	96.299999999999997
"2020-04-12"	1534.0	39.0	58.286000000000001	21.0	0.0	1.286	373.666	9.5	14.198	5.1150000000000002	0.0	0.0	0.92000000000000004	NULL		NULL		NULL		NULL		16381.0	690.0	NULL	3.9900000000000002	0.193	13.571	0.073999999999999996	"people tested"	96.299999999999997
"2020-04-13"	1600.0	66.0	59.713999999999999	23.0	2.0	1.143	389.74299999999999	16.077000000000002	14.545999999999999	5.6029999999999998	0.48699999999999999	0.48699999999999999	0.87	NULL		NULL		NULL		NULL		17790.0	1409.0	NULL	4.3330000000000002	0.22	15.138999999999999	0.066000000000000003	"people tested"	96.299999999999997
"2020-04-14"	1650.0	50.0	61.143000000000001	25.0	2.0	1.286	401.923	12.179	14.894	6.0899999999999999	0.48699999999999999	0.48699999999999999	0.81999999999999995	NULL		NULL		NULL		NULL		18359.0	569.0	NULL	4.4720000000000004	0.20999999999999999	14.098000000000001	0.070999999999999994	"people tested"	96.299999999999997
"2020-04-15"	1704.0	54.0	60.286000000000001	31.0	6.0	1.857	415.07600000000002	13.154	14.685	7.5510000000000002	1.462	1.462	0.77000000000000002	NULL		341.0	83.063999999999993	NULL		NULL		19256.0	897.0	NULL	4.6909999999999998	0.21299999999999999	14.531000000000001	0.069000000000000006	"people tested"	96.299999999999997
"2020-04-16"	1741.0	37.0	56.856999999999999	34.0	3.0	2.1429999999999998	424.089	9.0129999999999999	13.85	8.282	0.73099999999999998	0.73099999999999998	0.72999999999999998	NULL		372.0	90.614999999999995	NULL		NULL		20158.0	902.0	NULL	4.9100000000000001	0.22500000000000001	16.268999999999998	0.060999999999999999	"people tested"	96.299999999999997
"2020-04-17"	1791.0	50.0	54.856999999999999	35.0	1.0	2.1429999999999998	436.26900000000001	12.179	13.363	8.5259999999999998	0.24399999999999999	0.24399999999999999	0.67000000000000004	NULL		372.0	90.614999999999995	NULL		NULL		20953.0	795.0	NULL	5.1040000000000001	0.221	16.515999999999998	0.060999999999999999	"people tested"	96.299999999999997
