DATE	TOTAL_CASES	NEW_CASES	NEW_CASES_SMOOTHED	TOTAL_DEATHS	NEW_DEATHS	NEW_DEATHS_SMOOTHED	TOTAL_CASES_PER_MILLION	NEW_CASES_PER_MILLION	NEW_CASES_SMOOTHED_PER_MILLION	TOTAL_DEATHS_PER_MILLION	NEW_DEATHS_PER_MILLION	NEW_DEATHS_PER_MILLION	REPRODUCTION_RATE	ICU_PATIENTS	ICU_PATIENTS_PER_MILLION	HOSP_PATIENTS	HOSP_PATIENTS_PER_MILLION	WEEKLY_ICU_ADMISSIONS	WEEKLY_ICU_ADMISSIONS_PER_MILLION	WEEKLY_HOSP_ADMISSIONS	WEEKLY_HOSP_ADMISSIONS_PER_MILLION	TOTAL_TESTS	NEW_TESTS	NEW_TESTS_SMOOTHED	TOTAL_TESTS_PER_THOUSAND	NEW_TESTS_SMOOTHED_PER_THOUSAND	TESTS_PER_CASE	POSITIVE_RATE	TESTS_UNITS	STRINGENCY_INDEX
"2020-03-06"	NULL		NULL		NULL		NULL		NULL		NULL		NULL		NULL		NULL		NULL		NULL	74.0	74.0	NULL	0.002	NULL		NULL	"tests performed"	13.890000000000001
"2020-03-07"	1.0	1.0	NULL		0.0	NULL	0.029999999999999999	0.029999999999999999	NULL		0.0	0.0	NULL		NULL		NULL		NULL		NULL	151.0	77.0	NULL	0.0050000000000000001	NULL		NULL	"tests performed"	13.890000000000001
"2020-03-08"	NULL		NULL		NULL		NULL		NULL		NULL		NULL		NULL		NULL		NULL		NULL	250.0	99.0	NULL	0.0080000000000000002	NULL		NULL	"tests performed"	13.890000000000001
"2020-03-09"	7.0	6.0	NULL		0.0	NULL	0.21199999999999999	0.182	NULL		0.0	0.0	NULL		NULL		NULL		NULL		NULL	492.0	242.0	NULL	0.014999999999999999	NULL		NULL	"tests performed"	13.890000000000001
"2020-03-10"	9.0	2.0	NULL		0.0	NULL	0.27300000000000002	0.060999999999999999	NULL		0.0	0.0	NULL		NULL		NULL		NULL		NULL	873.0	381.0	NULL	0.025999999999999999	NULL		NULL	"tests performed"	13.890000000000001
"2020-03-11"	11.0	2.0	NULL		0.0	NULL	0.33400000000000002	0.060999999999999999	NULL		0.0	0.0	NULL		NULL		NULL		NULL		NULL	1289.0	416.0	NULL	0.039	NULL		NULL	"tests performed"	16.670000000000002
"2020-03-12"	17.0	6.0	NULL		0.0	NULL	0.51600000000000001	0.182	NULL		0.0	0.0	NULL		NULL		NULL		NULL		NULL	1791.0	502.0	NULL	0.053999999999999999	NULL		NULL	"tests performed"	44.439999999999998
"2020-03-13"	22.0	5.0	3.1429999999999998	NULL	0.0	0.0	0.66700000000000004	0.152	0.095000000000000001	NULL	0.0	0.0	NULL		NULL		NULL		NULL		NULL	2268.0	477.0	NULL	0.069000000000000006	0.0089999999999999993	NULL		"tests performed"	44.439999999999998
"2020-03-14"	38.0	16.0	5.2859999999999996	NULL	0.0	0.0	1.1519999999999999	0.48499999999999999	0.16	NULL	0.0	0.0	NULL		NULL		NULL		NULL		NULL	2683.0	415.0	NULL	0.081000000000000003	0.010999999999999999	NULL		"tests performed"	50.0
"2020-03-15"	43.0	5.0	6.0	NULL	0.0	0.0	1.304	0.152	0.182	NULL	0.0	0.0	NULL		NULL		NULL		NULL		NULL	3013.0	330.0	NULL	0.090999999999999998	0.012	NULL		"tests performed"	74.069999999999993
"2020-03-16"	71.0	28.0	9.1430000000000007	NULL	0.0	0.0	2.153	0.84899999999999998	0.27700000000000002	NULL	0.0	0.0	NULL		NULL		NULL		NULL		NULL	3741.0	728.0	NULL	0.113	0.014	NULL		"tests performed"	90.739999999999995
"2020-03-17"	86.0	15.0	11.0	NULL	0.0	0.0	2.6080000000000001	0.45500000000000002	0.33400000000000002	NULL	0.0	0.0	NULL		NULL		NULL		NULL		NULL	4424.0	683.0	NULL	0.13400000000000001	0.014999999999999999	NULL		"tests performed"	90.739999999999995
"2020-03-18"	117.0	31.0	15.143000000000001	NULL	0.0	0.0	3.548	0.93999999999999995	0.45900000000000002	NULL	0.0	0.0	1.9399999999999999	NULL		NULL		NULL		NULL		5245.0	821.0	NULL	0.159	0.017000000000000001	NULL		"tests performed"	94.439999999999998
"2020-03-19"	145.0	28.0	18.286000000000001	NULL	0.0	0.0	4.3979999999999997	0.84899999999999998	0.55500000000000005	NULL	0.0	0.0	1.9399999999999999	NULL		NULL		NULL		NULL		6108.0	863.0	NULL	0.185	0.019	NULL		"tests performed"	94.439999999999998
"2020-03-20"	234.0	89.0	30.286000000000001	2.0	2.0	0.28599999999999998	7.0970000000000004	2.6989999999999998	0.91900000000000004	0.060999999999999999	0.060999999999999999	0.060999999999999999	1.9299999999999999	NULL		NULL		NULL		NULL		7372.0	1264.0	NULL	0.224	0.021999999999999999	NULL		"tests performed"	94.439999999999998
"2020-03-21"	263.0	29.0	32.143000000000001	3.0	1.0	0.42899999999999999	7.9770000000000003	0.88	0.97499999999999998	0.090999999999999998	0.029999999999999999	0.029999999999999999	1.9299999999999999	NULL		NULL		NULL		NULL		8265.0	893.0	NULL	0.251	0.024	NULL		"tests performed"	94.439999999999998
"2020-03-22"	318.0	55.0	39.286000000000001	5.0	2.0	0.71399999999999997	9.6449999999999996	1.6679999999999999	1.1910000000000001	0.152	0.060999999999999999	0.060999999999999999	1.9199999999999999	NULL		NULL		NULL		NULL		8863.0	598.0	NULL	0.26900000000000002	0.025000000000000001	NULL		"tests performed"	94.439999999999998
"2020-03-23"	363.0	45.0	41.713999999999999	5.0	0.0	0.71399999999999997	11.009	1.365	1.2649999999999999	0.152	0.0	0.0	1.9099999999999999	NULL		NULL		NULL		NULL		9915.0	1052.0	NULL	0.30099999999999999	0.027	NULL		"tests performed"	94.439999999999998
"2020-03-24"	395.0	32.0	44.143000000000001	5.0	0.0	0.71399999999999997	11.98	0.97099999999999997	1.339	0.152	0.0	0.0	1.8999999999999999	NULL		NULL		NULL		NULL		10894.0	979.0	NULL	0.33000000000000002	0.028000000000000001	NULL		"tests performed"	94.439999999999998
"2020-03-25"	416.0	21.0	42.713999999999999	7.0	2.0	1.0	12.617000000000001	0.63700000000000001	1.2949999999999999	0.21199999999999999	0.060999999999999999	0.060999999999999999	1.9099999999999999	NULL		NULL		NULL		NULL		12164.0	1270.0	NULL	0.36899999999999999	0.029999999999999999	NULL		"tests performed"	94.439999999999998
"2020-03-26"	558.0	142.0	59.0	8.0	1.0	1.143	16.923999999999999	4.3070000000000004	1.7889999999999999	0.24299999999999999	0.029999999999999999	0.029999999999999999	1.9099999999999999	NULL		NULL		NULL		NULL		13211.0	1047.0	NULL	0.40100000000000002	0.031	NULL		"tests performed"	94.439999999999998
"2020-03-27"	580.0	22.0	49.429000000000002	9.0	1.0	1.0	17.591000000000001	0.66700000000000004	1.4990000000000001	0.27300000000000002	0.029999999999999999	0.029999999999999999	1.9099999999999999	NULL		NULL		NULL		NULL		14281.0	1070.0	NULL	0.433	0.029999999999999999	NULL		"tests performed"	94.439999999999998
"2020-03-28"	635.0	55.0	53.143000000000001	11.0	2.0	1.143	19.259	1.6679999999999999	1.6120000000000001	0.33400000000000002	0.060999999999999999	0.060999999999999999	1.9099999999999999	NULL		NULL		NULL		NULL		15245.0	964.0	NULL	0.46200000000000002	0.029999999999999999	NULL		"tests performed"	94.439999999999998
"2020-03-29"	671.0	36.0	50.429000000000002	16.0	5.0	1.571	20.350999999999999	1.0920000000000001	1.5289999999999999	0.48499999999999999	0.152	0.152	1.9199999999999999	NULL		NULL		NULL		NULL		15911.0	666.0	NULL	0.48299999999999998	0.031	NULL		"tests performed"	94.439999999999998
"2020-03-30"	852.0	181.0	69.856999999999999	18.0	2.0	1.857	25.84	5.4900000000000002	2.1190000000000002	0.54600000000000004	0.060999999999999999	0.060999999999999999	1.9199999999999999	NULL		NULL		NULL		NULL		17260.0	1349.0	NULL	0.52300000000000002	0.032000000000000001	NULL		"tests performed"	94.439999999999998
"2020-03-31"	950.0	98.0	79.286000000000001	24.0	6.0	2.714	28.812000000000001	2.972	2.4049999999999998	0.72799999999999998	0.182	0.182	1.9199999999999999	NULL		NULL		NULL		NULL		18538.0	1278.0	NULL	0.56200000000000006	0.033000000000000002	NULL		"tests performed"	94.439999999999998
"2020-04-01"	1065.0	115.0	92.713999999999999	30.0	6.0	3.286	32.299999999999997	3.488	2.8119999999999998	0.91000000000000003	0.182	0.182	1.9199999999999999	NULL		NULL		NULL		NULL		19955.0	1417.0	NULL	0.60499999999999998	0.034000000000000002	NULL		"tests performed"	94.439999999999998
