DATE	TOTAL_CASES	NEW_CASES	NEW_CASES_SMOOTHED	TOTAL_DEATHS	NEW_DEATHS	NEW_DEATHS_SMOOTHED	TOTAL_CASES_PER_MILLION	NEW_CASES_PER_MILLION	NEW_CASES_SMOOTHED_PER_MILLION	TOTAL_DEATHS_PER_MILLION	NEW_DEATHS_PER_MILLION	NEW_DEATHS_PER_MILLION	REPRODUCTION_RATE	ICU_PATIENTS	ICU_PATIENTS_PER_MILLION	HOSP_PATIENTS	HOSP_PATIENTS_PER_MILLION	WEEKLY_ICU_ADMISSIONS	WEEKLY_ICU_ADMISSIONS_PER_MILLION	WEEKLY_HOSP_ADMISSIONS	WEEKLY_HOSP_ADMISSIONS_PER_MILLION	TOTAL_TESTS	NEW_TESTS	NEW_TESTS_SMOOTHED	TOTAL_TESTS_PER_THOUSAND	NEW_TESTS_SMOOTHED_PER_THOUSAND	TESTS_PER_CASE	POSITIVE_RATE	TESTS_UNITS	STRINGENCY_INDEX
"2020-09-10"	18607.0	251.0	201.714	628.0	0.0	0.28599999999999998	3212.422	43.334000000000003	34.825000000000003	108.422	0.0	0.0	1.3200000000000001	5.0	0.86299999999999999	35.0	6.0430000000000001	NULL		NULL		2896295.0	52153.0	NULL	500.03300000000002	7.29	209.346	0.0050000000000000001	"tests performed"	47.689999999999998
"2020-09-11"	18924.0	317.0	221.429	629.0	1.0	0.42899999999999999	3267.1509999999998	54.728999999999999	38.228999999999999	108.59399999999999	0.17299999999999999	0.17299999999999999	1.3200000000000001	7.0	1.2090000000000001	44.0	7.5960000000000001	NULL		NULL		2946868.0	50573.0	NULL	508.76499999999999	7.548	197.43600000000001	0.0050000000000000001	"tests performed"	47.689999999999998
"2020-09-12"	19216.0	292.0	238.429	629.0	0.0	0.28599999999999998	3317.5630000000001	50.412999999999997	41.164000000000001	108.59399999999999	0.0	0.0	1.3200000000000001	4.0	0.69099999999999995	43.0	7.4240000000000004	NULL		NULL		2988210.0	41342.0	NULL	515.90200000000004	7.8630000000000004	191.017	0.0050000000000000001	"tests performed"	47.689999999999998
"2020-09-13"	19216.0	0.0	238.429	629.0	0.0	0.28599999999999998	3317.5630000000001	0.0	41.164000000000001	108.59399999999999	0.0	0.0	1.3200000000000001	4.0	0.69099999999999995	47.0	8.1140000000000008	NULL		77.813999999999993	13.433999999999999	3030104.0	41894.0	NULL	523.13499999999999	8.1620000000000008	198.27699999999999	0.0050000000000000001	"tests performed"	47.689999999999998
"2020-09-14"	19216.0	0.0	238.429	629.0	0.0	0.28599999999999998	3317.5630000000001	0.0	41.164000000000001	108.59399999999999	0.0	0.0	1.3100000000000001	4.0	0.69099999999999995	50.0	8.6319999999999997	NULL		NULL		3085836.0	55732.0	NULL	532.75699999999995	8.3569999999999993	203.02099999999999	0.0050000000000000001	"tests performed"	47.689999999999998
"2020-09-15"	19800.0	584.0	241.0	633.0	4.0	0.71399999999999997	3418.3879999999999	100.825	41.607999999999997	109.285	0.69099999999999995	0.69099999999999995	1.3100000000000001	3.0	0.51800000000000002	56.0	9.6679999999999993	NULL		NULL		3141990.0	56154.0	NULL	542.452	8.5500000000000007	205.494	0.0050000000000000001	"tests performed"	47.689999999999998
"2020-09-16"	20129.0	329.0	253.286	633.0	0.0	0.71399999999999997	3475.1889999999999	56.799999999999997	43.728999999999999	109.285	0.0	0.0	1.3100000000000001	2.0	0.34499999999999997	51.0	8.8049999999999997	NULL		NULL		3198667.0	56677.0	NULL	552.23699999999997	8.7439999999999998	199.95599999999999	0.0050000000000000001	"tests performed"	47.689999999999998
"2020-09-17"	20571.0	442.0	280.57100000000003	633.0	0.0	0.71399999999999997	3551.498	76.308999999999997	48.439999999999998	109.285	0.0	0.0	1.3100000000000001	3.0	0.51800000000000002	60.0	10.359	NULL		NULL		3250674.0	52007.0	NULL	561.21500000000003	8.7400000000000002	180.43899999999999	0.0060000000000000001	"tests performed"	47.689999999999998
"2020-09-18"	21393.0	822.0	352.714	635.0	2.0	0.85699999999999998	3693.413	141.91499999999999	60.895000000000003	109.63	0.34499999999999997	0.34499999999999997	1.3	3.0	0.51800000000000002	58.0	10.013	NULL		NULL		3302167.0	51493.0	NULL	570.10599999999999	8.7629999999999999	143.904	0.0070000000000000001	"tests performed"	47.689999999999998
"2020-09-19"	21847.0	454.0	375.85700000000003	635.0	0.0	0.85699999999999998	3771.7950000000001	78.381	64.890000000000001	109.63	0.0	0.0	1.29	4.0	0.69099999999999995	62.0	10.704000000000001	NULL		NULL		3342218.0	40051.0	NULL	577.01999999999998	8.7309999999999999	134.554	0.0070000000000000001	"tests performed"	50.93
"2020-09-20"	21847.0	0.0	375.85700000000003	635.0	0.0	0.85699999999999998	3771.7950000000001	0.0	64.890000000000001	109.63	0.0	0.0	1.28	9.0	1.554	67.0	11.567	NULL		117.718	20.324000000000002	3383184.0	40966.0	NULL	584.09299999999996	8.7080000000000002	134.19999999999999	0.0070000000000000001	"tests performed"	50.93
