Asia,11.155219780562284
Africa,-1.169460591562593
Europe,-5.212916036776729
Caribbean,-5.823236205271129
Central America,-5.967751559195864
Oceania,-6.208576089153374
North America,-6.985539317837198
South America,-9.835509095155494
